Address,Name Tag,Balance,Percentage,Txn Count
"0x7be74346dc745ea110358810924c9088bc76db59","","8,125.96440026 以太币","0.00676727%","1"
"0x900fb66c30d415f79c87ea35db7ceea2b11411ba","","8,118.53976691 以太币","0.00676109%","1"
"0x02dfaa60995548f6d64ca4d127c6f3c5489253a7","","8,097.78508465 以太币","0.00674380%","26"
"0xc131701ea649afc0bfcc085dc13304dc0153dc2e","","8,090.94502189 以太币","0.00673811%","400"
"0x75374f96f7e2ec4c63a0d181ad327f192d704680","","8,087.67693 以太币","0.00673538%","1"
"0x6297f7efa107ef33bd0d287d1d4410dd40b3bd96","","8,086.23161374 以太币","0.00673418%","1,031"
"0x9b5603f3b4172f862246591ef5568c75c79897a8","","8,063.38213964 以太币","0.00671515%","70"
"0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3","Yobit.net","8,062.84266899 以太币","0.00671470%","2,482,917"
"0x7bd294c6c8ef2dac5cade78e7b1a5f6944143e78","","8,050.84775395 以太币","0.00670471%","59"
"0x6edf7f5283725c953ee64317f66188af1184b033","","8,050 以太币","0.00670401%","2"
"0xd03be958e6b8da2d28ac8231a2291d6e4f0a7ea7","Korbit 4","8,044.23054298 以太币","0.00669920%","33"
"0xb739d0895772dbb71a89a3754a160269068f0d45","Coinbase 14","8,042.55779777 以太币","0.00669781%","1,285,236"
"0xe5968797468ef767101b761d431fce14abffdbb4","","8,040 以太币","0.00669568%","2"
"0x1dfbbb649e4c89fd8354f01303ccd668957ce9bf","","8,030.2261 以太币","0.00668754%","2"
"0xb7330c1290ac1e8cbdcf60f82b423216e53742f7","","8,027.54468619 以太币","0.00668531%","2"
"0x382591e7217b435e8e884cdbf415fe377a6fe29e","","8,022 以太币","0.00668069%","2"
"0xe45f2e61c081c9d00e64e4da3d1ce97b14cf8765","","8,000.98125876 以太币","0.00666318%","18"
"0xae5fe747924014ffb0275eea83e352c6278d5b92","","8,000.95470844 以太币","0.00666316%","15"
"0xdc23e01ab3b3048b4f290b28ab530c5362e3fa47","","8,000.53362432 以太币","0.00666281%","180"
"0x8af4a210ff0d4104f8ac215efa4d7d82a06a3b20","","8,000.5 以太币","0.00666278%","3"
"0x11488bb7fe408fee12139d337714c4defa4b2f9b","","8,000 以太币","0.00666237%","2"
"0xeac17b81ed5191fb0802aa54337313834107aaa4","","8,000 以太币","0.00666237%","2"
"0x6966063aa5de1db5c671f3dd699d5abe213ee902","","8,000 以太币","0.00666237%","2"
"0x7a48d877b63a8f8f9383e9d01e53e80c528e955f","","8,000 以太币","0.00666237%","2"
"0x6d7433548e727cb8ea2b66af428d16e85f39f725","","7,999.99999997 以太币","0.00666237%","32"
"0xbfcfdbd406b45cc66c3c80b6ed3fa6afc7bd45c1","","7,999.999685 以太币","0.00666237%","4"
"0x9fdc298516464b6b6ee20b12594e18f0e0b4cb54","","7,999.998 以太币","0.00666237%","1"
"0x26fcda3dec1d760e934afd9e3d029fd24eddbe10","","7,998.99338962 以太币","0.00666153%","2"
"0x7b8ffa4fe43d1b476cff9d0787fc0019ca54e421","Indodax 4","7,998.99 以太币","0.00666153%","46"
"0x4c4f7b7c53357616ebddd6b901d55b7f9b5d2b94","","7,998.465203 以太币","0.00666109%","22"
"0x1feefb0671967b711deccc3afb01220ad4a6b4ca","","7,997.98 以太币","0.00666069%","8"
"0x7b0c99e350990ef1d433e1cc3e15639c65ccfa4f","","7,995.99375395 以太币","0.00665903%","1"
"0x27c115f0d823973743a5046139806adce5e9cfd5","","7,992.99721476 以太币","0.00665654%","411"
"0xd2661d6419624ae06f90d6572f897782b65737ce","","7,989.40925851 以太币","0.00665355%","13"
"0x9aba2b5e27ff78baaab5cdc988b7be855cebbdce","","7,986.99496 以太币","0.00665154%","8"
"0x354e1b45f31865132ca1c954c5b2ec9aa87c7fa8","","7,957.60933247 以太币","0.00662706%","226"
"0xdfc8fb502b5180dde4474cbddeaca099b1c827d5","","7,953.715905 以太币","0.00662382%","5"
"0x72a53cdbbcc1b9efa39c834a540550e23463aacb","Crypto.com 3","7,934.94110311 以太币","0.00660819%","4,322"
"0xd2034f2b1014ee9e2facb04b9df3bd4e3b435a9b","","7,918.82530742 以太币","0.00659477%","29"
"0x4ccb325e3ad2da72ebae22569000fce1683d848e","","7,900.84706611 以太币","0.00657979%","32"
"0xfe5fb84cfe723f6c809e4a0e02212e955217e2b0","","7,900.73809642 以太币","0.00657970%","63"
"0x8b3fd62c1a6cf9f69d306cb9814aeee55f5673f2","","7,899.8763763 以太币","0.00657899%","6"
"0xc9cdf7d1f1d8a660dde04fcb9e34487ee34a71b2","","7,895.99676598 以太币","0.00657575%","4"
"0x3460427b53823beb759d7b6a4f1d5b7199209646","","7,893.9991304 以太币","0.00657409%","382"
"0xa71528fca17c83caf81e859c60c51e633aa1d238","","7,885.48635197 以太币","0.00656700%","3"
"0xfbf6333e48d774e2343ad25681015e4d31892156","","7,884.28540741 以太币","0.00656600%","66"
"0x550d74e4f43d447ba104662f44bdb47036c0d2c9","","7,878.38805144 以太币","0.00656109%","143"
"0x13d60312166cec41fd4b0dbb42c46cc66b859654","","7,872.50793705 以太币","0.00655619%","3"
"0xf60c2ea62edbfe808163751dd0d8693dcb30019c","Binance US 3","7,863.31501795 以太币","0.00654854%","2,520,312"
"0x9d217bcbd0bfae4d7f8f12c7702108d162e3ab79","Bloom: MultiSig","7,852.81119071 以太币","0.00653979%","360"
"0xddeb3a5d35984014b732e71ac99f622fae483544","","7,834.84507473 以太币","0.00652483%","71"
"0x60732d86028f623ee559415362e441bcd1d038dd","","7,813.28715628 以太币","0.00650687%","13"
"0x63f41034871535cee49996cc47719891fe03dff9","Deribit 10","7,799.99856866 以太币","0.00649581%","11"
"0x0f972c4cd75b5b6bc0045ebe848e1d93370662f4","","7,799.997516 以太币","0.00649581%","1"
"0xfc248691a4ce26f6a8bcabcf7847e00c24f350cc","","7,798.68759656 以太币","0.00649472%","10"
"0xbc270e1095403ba700e537cad46c3fabce5a7270","","7,777.04999999 以太币","0.00647670%","16"
"0x0487ced23eecbcc7f8881aee40df635b63706da6","","7,769.63375 以太币","0.00647052%","5"
"0xe9aad848e58d3ada1c9b95381608534379c4d835","","7,762.44830093 以太币","0.00646454%","1"
"0x0d0707963952f2fba59dd06f2b425ace40b492fe","Gate.io","7,755.78747541 以太币","0.00645899%","7,485,776"
"0xcc6fcfb8b3988043e382a481d6bf482d68897024","","7,751.01421369 以太币","0.00645501%","6,552"
"0xbcf8cf9055ee8f904d0d8ce0e8ee0bf6d4a58633","","7,743.39446487 以太币","0.00644867%","294"
"0x0b1de53639bbc40a1c5511158d2fc06d6811d9fd","","7,731.92029611 以太币","0.00643911%","1"
"0x9cb4706e20a18e59a48ffa7616d700a3891e1861","","7,715.53704746 以太币","0.00642547%","22,965"
"0x09b788cfc3c109540425d998b1004f79874e6971","","7,715.3160317 以太币","0.00642528%","693"
"0xd626c2890ab419d70c540df30998e56b7595b6db","","7,714.74257793 以太币","0.00642481%","30"
"0xeb91cb8649f30256f24ed6dbacea425a97dea13e","","7,701.80129973 以太币","0.00641403%","30"
"0x707b112f97b3a899000e11b153b11764e8045cc5","","7,700 以太币","0.00641253%","6"
"0x0b889c46609c623020377a0bb55b97328b9e835a","","7,700 以太币","0.00641253%","7"
"0x858c83a0c97a3a710fd3b9167a0248d76d3b036f","","7,700 以太币","0.00641253%","2"
"0x8ce1ff9eafa21517799870e4afcad5ceccfc6957","","7,676.06927039 以太币","0.00639260%","30"
"0xd03755689476f29d64f9ce19b6bd3878531ecf8a","","7,672.54688635 以太币","0.00638967%","1"
"0x78184d529081635df8d3e0155f496479c5b64283","","7,624.29922897 以太币","0.00634949%","1"
"0x3fe085c03d54e8212cb81a6a11fdf84ff0a8bff6","","7,616.17298693 以太币","0.00634272%","24"
"0xd2d314606cab9fa389661ef4af2062e66ec13a6a","","7,599.41537034 以太币","0.00632876%","160"
"0xa86e3d1c80a750a310b484fb9bdc470753a7506f","Arthur Hayes 2","7,575.51791834 以太币","0.00630886%","276"
"0x815b82ff410da987e0d313e99cd7701b2593bd5b","","7,569.62978032 以太币","0.00630396%","17"
"0x94540318f83a4dd8f79cc94172a259ed7003181a","","7,566.64424758 以太币","0.00630147%","100"
"0x40e8483d83022aa1a2d50542eba6a4abc126db1a","","7,523.24842854 以太币","0.00626533%","51"
"0xeece9cd7abd1cc84d9dfc7493e7e68079e47ea73","","7,507.64176468 以太币","0.00625233%","187"
"0x8cc2af700d686e7e21135681511992c972dbd8ea","","7,502.27169436 以太币","0.00624786%","60"
"0xb9d70b8da20b45666f6d781bf345ebd8c4802de8","","7,500.88764022 以太币","0.00624671%","17"
"0xc9d8c08db33df96a1fbef163b98cc04801f5ae06","","7,500.01 以太币","0.00624598%","2"
"0xf6299bfd8d654f7dce3267be35fdde7b8aa13c27","","7,500.004916 以太币","0.00624597%","4"
"0xeb2c2458b44f37985dc33e7b679a7b18e6c0c2b5","","7,500.004916 以太币","0.00624597%","4"
"0x85615dc51d17aed8c39d0cb82de43d602321bdd1","","7,500.004916 以太币","0.00624597%","4"
"0x0b47fcfd51dd43d9af3f67effe2e24d1b3884e2c","","7,500 以太币","0.00624597%","2"
"0xbe35d54cb18acbd6b0da1f3f0ae16769ea33b54e","","7,500 以太币","0.00624597%","2"
