Address,Name Tag,Balance,Percentage,Txn Count
"0x70cd5778307be9390a5ed8edffaf7398b333d124","","33,630.39190492 以太币","0.02800725%","12"
"0x466294fed9060355b295b419cb86000fe1406e07","","33,607.82569778 以太币","0.02798846%","7"
"0x184744fb0ae65515732b76b6480d01975009af1a","","33,600.654 以太币","0.02798249%","1"
"0x403a7a62c5b5f3a4cc3d6ef1fb5d283a8d2427e1","","33,596.18592102 以太币","0.02797877%","1"
"0xdca6ab9508d28c0eb7b120b8252041edcb56753f","","33,300 以太币","0.02773211%","14"
"0x80fbb6122b8e023988e640db1ae348a10a7933e8","Aragon: ANT Redemption Contract","33,109.31225384 以太币","0.02757330%","1,316"
"0x85ad8bdf4a7b81cb647b90250b5b2f83cf23efe4","","33,006.33673986 以太币","0.02748754%","12"
"0xd04daa65144b97f147fbc9a9b45e741df0a28fd7","","33,000.99916621 以太币","0.02748310%","74"
"0x9168765ee952de7c6f8fc6fad5ec209b960b7622","Manta Pacific:  Escrow for ETH","32,972.2243366 以太币","0.02745914%","16,065"
"0x14407276f054004a4c5807c779416fd3106503af","","32,825.63904995 以太币","0.02733706%","1"
"0x6dab3bcbfb336b29d06b9c793aef7eaa57888922","","32,249.85191349 以太币","0.02685755%","986"
"0xb5742a2dde347217efc3a7eb54bf753d1ddcd469","","32,249.38298008 以太币","0.02685716%","44"
"0x38b50146e71916a5448de12a4d742135dcf39833","","32,200 以太币","0.02681603%","2"
"0x3ceeb2b14d65bb9aac8b9f6d5eadeb6ec0019c79","","32,101.00558504 以太币","0.02673359%","24"
"0x30b86f843a10ec6b28e8fa76b8b86d8317c708b6","","32,001.09806908 以太币","0.02665039%","7"
"0x651bbd829a7cbd32f35dfc099cbde1e04789393c","","31,975.80812622 以太币","0.02662932%","82"
"0xea3aa67237e3f773d30b01034c63021eff59e158","","31,355.463438 以太币","0.02611270%","1"
"0x6841731d5183fb7ccf89689b2e37cfdb8bf6799e","","31,259.89397086 以太币","0.02603311%","1"
"0x078a9e1b56850dc9be25c20fb0f980c60775cf46","","31,126.21099805 以太币","0.02592178%","1"
"0xa97beb3a48c45f1528284cb6a95f7de453358ec6","","31,000 以太币","0.02581667%","2"
"0x1eddfb5ef9d8a66d1ec39292a7d1ab42b865e04b","","30,800.60814086 以太币","0.02565062%","23"
"0x6c064fb0b9956b111fdcfe4297c03c980dd7730c","","30,646.47980391 以太币","0.02552226%","205"
"0xcafeabed7e0653afe9674a3ad862b78db3f36e60","","30,523.18201759 以太币","0.02541958%","0"
"0xb085aa12d33c018254e7f844956b1100628e50b5","","30,434.86013421 以太币","0.02534603%","1"
"0xff64a8933e05c9d585ab72db95d207ebee9be5a8","","30,106.17227422 以太币","0.02507230%","22"
"0x82dc7ebd4b26dfdef8e5939ec415f0929401bd31","","30,086.99448671 以太币","0.02505633%","93"
"0x491561db8b6fafb9007e62d050c282e92c4b6bc8","","30,023.00000022 以太币","0.02500303%","9"
"0xb5ab1ec3feac6134ab3cf7f0126d873929f756a2","","30,006.7458331 以太币","0.02498950%","3"
"0x1fe29b608c1cab7b7354fc96c7bbb2a68355ced6","","30,000.8476263 以太币","0.02498458%","10"
"0xa32e317f86ba61e87083e3e39bebba3837697678","","30,000.01560306 以太币","0.02498389%","8"
"0x69073269729e6414b26ec8dc0fd935c73b579f1e","","30,000 以太币","0.02498388%","2"
