Address,Name Tag,Balance,Percentage,Txn Count
"0x416299aade6443e6f6e8ab67126e65a7f606eef5","Luno 2","3,892.97776206 以太币","0.00324206%","1,242,854"
"0xc76c7253592e27f090019f9949585366f799d6f7","","3,889.04754654 以太币","0.00323878%","180"
"0x37072fac2b4aca07f91c1fff41f74dca431ea24b","","3,878.39393658 以太币","0.00322991%","1"
"0x59383c88e438ae445d21add1213b3ec512aaec27","","3,878.015362 以太币","0.00322960%","9"
"0x7a22af922b9fed1d23271f9a189d82221f8a044b","","3,877.46185536 以太币","0.00322913%","2"
"0x7bf0cd83d2796fb1a3bd1252268cf939ab3cf661","","3,876.84278663 以太币","0.00322862%","14"
"0x3b71fcac696fdd24118e0cdb570b3018733bd3b7","","3,876.61804877 以太币","0.00322843%","6"
"0x722545e9563940f6cf489ad8b7d51fe3a6741894","","3,864.87205685 以太币","0.00321865%","10"
"0x0da2010cd3b07e1be30df816ad7910140fbfb936","","3,861.96345602 以太币","0.00321623%","36"
"0x65d7f3097464a109dd8648fe29bc836540442f3e","","3,860.77913485 以太币","0.00321524%","14"
"0x64187ae08781b09368e6253f9e94951243a493d5","","3,857.13145929 以太币","0.00321220%","3,154"
"0xffed5fbc7bb6458353e55a593f4caebc6aa7eed0","","3,851.25905335 以太币","0.00320731%","108"
"0x0c9961e933a68b84103ae12d58c3711893fb474c","","3,837.9172967 以太币","0.00319620%","19"
"0x3b71ccd22b402ec3ca7328140a257fa9a7821c01","","3,834.79680328 以太币","0.00319360%","4"
"0x0199ce04e14e61cf632af0f382bcc31588c222d4","","3,826.6120273 以太币","0.00318679%","28"
"0x6646a6501690852cf19dd7feb11a40d716ed1005","","3,820.57000521 以太币","0.00318176%","8"
"0xf2c7bf2edaaf6ab8ae2ae19a6db43868280ce5f6","","3,819.18147604 以太币","0.00318060%","2"
"0xad9fe54cc67936e8ab9ff05c975dd3d91155b22e","","3,815.49106259 以太币","0.00317753%","6"
"0xe8e9850586e94f5299ab494bb821a5f40c00bd04","","3,814.999139 以太币","0.00317712%","2"
"0xd56180329a11400afdbeaa7bc0b7acf0291a433f","","3,812.71619494 以太币","0.00317521%","23"
"0xcb8ac55f60faffedea847b77182fe518b71ed84d","","3,806.93816114 以太币","0.00317040%","6"
"0x88ee4389fc47819bfd6d3fa92412c13112689a3c","","3,805.6125128 以太币","0.00316930%","23"
"0x9ba9798db11dc3e9bbeab40d598c613a589a35d5","","3,802.87918787 以太币","0.00316702%","2"
"0x39b65789c8beaf95af392e36013cf326a0a95c7c","","3,800.00064576 以太币","0.00316463%","189"
"0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1","TitanX: TITANX Token","3,798.27157233 以太币","0.00316319%","229,978"
"0x49c6295fca6146d80e2a8435ae35f4b841e3bb30","","3,796.08010951 以太币","0.00316136%","1"
"0x160c6c5aac8c0ea098e5e4bdbb6dd96c369ab79c","","3,791.12258077 以太币","0.00315723%","19"
"0xede4efbbb63b51d2e731c37f240cb9e2ad3498f6","","3,786.56160553 以太币","0.00315343%","26"
